"store","product","stock","receipt","sales","stockout"
"A","Potato",2,-2.4,54.5,"1"
"A","Carrot",2.316,18.7,36.8,"1"
"C","Carrot",0,0,64.8,"1"
"D","Tomato",1.8,63.4,118.5,"1"
"A","Tomato",0,6.5,9.5,"1"
"B","Yam",5,5.2,3.2,"1"
"C","Tomato",2.4,47.9,49.4,"1"
"C","Carrot",3.2,42,39.6,"1"
"C","Carrot",1.2,22.8,23.2,"1"
"C","Yam",0,2.3,5.3,"1"
"A","Yam",4.4,1,3.2,"1"
"C","Onion",5,0,4.8,"1"
"C","Onion",25.2,28,7,"1"
"C","Onion",9.1,34.5,26.2,"1"
"D","Tomato",6.3,31,36.2,"1"
"C","Yam",3,5.2,3.2,"1"
"A","Carrot",62.7,57.6,71.8,"1"
"C","Onion",5,18.6,15.2,"1"
"B","Carrot",0,32.6,40.3,"1"
"A","Yam",22,14.2,6.2,"1"
"D","Yam",5.3,1.82,2.14,"1"
"A","Potato",101,105.5,46.5,"1"
"A","Yam",16,8,10,"1"
"A","Onion",1.4,42,47.6,"1"
"B","Carrot",1,13,14,"1"
"A","Onion",1.2,12.4,14.2,"1"
"A","Potato",37.2,45,59.7,"1"
"B","Tomato",32.1,62.4,58.4,"1"
"B","Tomato",39.3,57.9,50.7,"1"
"D","Onion",3,12,17,"1"
"D","Potato",1.6,32,32,"1"
"B","Carrot",145.2,142.8,209.7,"1"
"C","Potato",0,8,8,"1"
"C","Yam",2.2,7.5,5.3,"1"
"C","Potato",2,18,31.8,"1"
"A","Potato",0,10.4,10.4,"1"
"C","Yam",1.1,-0.9,1.1,"1"
"B","Tomato",18.9,20.3,22.7,"1"
"A","Yam",6,6.1,12.2,"1"
"A","Onion",6,21.7,26.9,"1"
"A","Onion",0,0,31.1,"1"
"A","Yam",1,4,3.7,"1"
"D","Potato",60.3,-4.6,72.4,"1"
"D","Carrot",3,6.7,16.7,"1"
"B","Yam",8.16,3.88,5.02,"1"
"D","Onion",3,29,31,"1"
"A","Potato",28.8,48.5,64.9,"1"
"A","Tomato",10.4,34.2,32,"1"
"D","Yam",2.2,10.5,8.3,"1"
"B","Carrot",61.2,63,33,"1"
"B","Carrot",30,18,34.5,"1"
"D","Yam",0,5.3,5.3,"1"
"D","Tomato",35.9,40,41.5,"1"
"D","Tomato",3.2,52.3,51.9,"1"
"A","Tomato",4,24.6,24.5,"1"
"D","Potato",0,9.6,51,"1"
"C","Carrot",15.2,57.9,52.4,"1"
"B","Carrot",0.9,21.6,20.7,"1"
"B","Tomato",2.8,75.5,85.5,"1"
"A","Potato",2.4,31,39,"1"
"B","Carrot",0,84,85.2,"1"
"A","Carrot",0,5.7,19.8,"1"
"A","Tomato",0.9,0,94,"1"
"A","Yam",2.2,-1.1,1.82,"1"
"C","Yam",5,0.9,2.2,"1"
"B","Onion",0.8,4.8,5.8,"1"
"A","Carrot",1.8,1.5,21.9,"1"
"C","Carrot",0,5.4,7.2,"1"
"A","Potato",17.6,98.2,91.8,"1"
"C","Tomato",24.6,84.3,70.5,"1"
"C","Yam",4.4,7.4,3,"1"
"D","Potato",39.3,57.2,54.6,"1"
"A","Onion",1,11,12,"1"
"D","Potato",5.4,42.3,53.3,"1"
"B","Yam",1,5.3,5.3,"1"
"A","Yam",3.6,6.6,12,"1"
"D","Potato",0,0,51.6,"1"
"A","Potato",0,38,39,"1"
"B","Potato",3.6,37.2,35.7,"1"
"D","Onion",16.5,29,32.5,"1"
"D","Potato",0,104,104,"1"
"A","Onion",20.9,-1.1,5.3,"1"
"D","Onion",0,8,11,"1"
"A","Yam",1,-3.54,9.46,"1"
"A","Yam",9.6,0,10.1,"1"
"C","Onion",6,2,7.2,"1"
"C","Tomato",34.8,77,81,"1"
"C","Onion",0,7.4,14,"1"
"C","Tomato",34.8,77,81,"1"
"D","Yam",4,1.8,7.9,"1"
"C","Tomato",80.9,101.1,81.1,"1"
"D","Tomato",104.4,114.6,72.2,"1"
"A","Carrot",0,18.1,19.9,"1"
"D","Carrot",27.6,42.6,16.8,"1"
"C","Potato",0,0,26.1,"1"
"A","Onion",69.6,22,48.3,"1"
"B","Tomato",75.5,136.2,107.5,"1"
"C","Potato",0,0,0,"1"
"C","Carrot",0,0,14,"1"
"C","Carrot",3,27,43.2,"1"
"B","Carrot",0,9.6,36.6,"1"
"D","Carrot",7.344,-5.3,10.972,"1"
"A","Onion",11.2,14.5,12,"1"
"A","Onion",1.4,42,47.6,"1"
"A","Carrot",12.6,15.3,10.8,"1"
"C","Carrot",5,35.6,40.6,"1"
"A","Onion",9,16.6,12.8,"1"
"B","Yam",0,2,9.7,"1"
"C","Yam",0,9.2,17.7,"1"
"A","Yam",16,8,10,"1"
"A","Potato",51.6,88.8,37.2,"1"
"C","Onion",7,9.5,8.7,"1"
"D","Tomato",28.8,77.4,132,"1"
"C","Onion",0,1.6,4,"1"
"C","Tomato",2.4,47.9,49.4,"1"
"A","Tomato",14.7,48.2,51.3,"1"
"A","Onion",1,4.6,3.6,"1"
"C","Carrot",0,1.9,4.6,"1"
"B","Onion",1.6,0.8,0.8,"1"
"C","Yam",5,5.4,4.1,"1"
"C","Potato",3.6,69.9,175.5,"1"
"B","Yam",1.1,1.1,2.2,"1"
"D","Tomato",11.4,68.9,70.1,"1"
"A","Carrot",0,6.3,6.3,"1"
"C","Carrot",0,26.6,30.6,"1"
"A","Onion",0,1.6,2.6,"1"
"C","Onion",9.1,34.5,26.2,"1"
"C","Onion",27.5,22.4,28.6,"1"
"D","Carrot",8.1,35,47.6,"1"
"B","Carrot",202.4,125.4,55.2,"1"
"A","Tomato",50.3,83.7,58.8,"1"
"C","Carrot",5.984,-1.632,11.944,"1"
"C","Tomato",4.8,60.1,60,"1"
"D","Carrot",3,0,1.8,"1"
"B","Carrot",0,32.6,40.3,"1"
"C","Potato",14,42.8,60,"1"
"D","Potato",56.4,-6,101.1,"1"
"C","Tomato",5.8,18.6,85.8,"1"
"D","Onion",4,11.6,10.6,"1"
"B","Carrot",5.4,25.2,126.6,"1"
"C","Carrot",0,4,6,"1"
"C","Potato",0,21,21.8,"1"
"D","Yam",0,0,4,"1"
"B","Carrot",0,3.6,3.6,"1"
"D","Potato",0,27,64,"1"
"B","Yam",7.5,12.4,10.3,"1"
"D","Yam",5,1,5.2,"1"
"D","Carrot",117.6,228.6,114.3,"1"
"D","Onion",3,6,10,"1"
"D","Yam",3.44,1.84,3.6,"1"
"A","Yam",2,2,10.2,"1"
"A","Yam",1.1,2.16,3.26,"1"
"D","Carrot",2.7,22,21.1,"1"
"C","Onion",5,11.6,16.6,"1"
"D","Potato",3.2,6.4,63.2,"1"
"C","Carrot",169.2,76.5,99.6,"1"
"A","Carrot",45.6,37,31.8,"1"
"A","Onion",7,26.7,33.6,"1"
"C","Carrot",20.7,27.9,14.4,"1"
"C","Potato",0,13.5,13.5,"1"
"D","Potato",0,1.6,1.6,"1"
"D","Potato",56.4,-6,101.1,"1"
"D","Tomato",3.2,52.3,51.9,"1"
"C","Onion",0,10.6,12.6,"1"
"B","Yam",3,-1,4.2,"1"
"D","Potato",41.4,32.1,60.3,"1"
"A","Potato",0,22.5,22.5,"1"
"C","Onion",0,9,11,"1"
"C","Onion",14,35.6,21.6,"1"
"B","Yam",1.1,3,7.4,"1"
"C","Potato",22.4,104.8,99.2,"1"
"D","Yam",4.8,4.8,18.4,"1"
"A","Onion",0,0,41,"1"
"B","Tomato",28.5,126.8,147,"1"
"D","Yam",5.5,2.1,3.1,"1"
"C","Onion",0,4.4,9,"1"
"C","Tomato",4.8,24.3,22.7,"1"
"C","Tomato",4.3,22.9,22.4,"1"
"D","Yam",2,-1,4.9,"1"
"C","Carrot",0,20.7,20.7,"1"
"C","Yam",7,7,1,"1"
"C","Potato",0,14.8,14.8,"1"
"D","Yam",9,0,12.6,"1"
"A","Onion",5,43.6,43.1,"1"
"B","Yam",7.68,1.92,3.56,"1"
"B","Tomato",20,103.2,107.3,"1"
"D","Potato",42.3,54.5,12.7,"1"
"D","Onion",2,16,17,"1"
"B","Potato",20,46,46,"1"
"D","Onion",2,3.2,5.2,"1"
"B","Tomato",96.3,128,118,"1"
"D","Yam",5.8,28.9,23.1,"1"
"C","Potato",0,-0.9,6.3,"1"
"C","Potato",111,118.4,99.3,"1"
"D","Carrot",30.5,54,34.2,"1"
"B","Carrot",107.2,122.9,16.5,"1"
"B","Potato",8.4,48.9,42.3,"1"
"C","Potato",1.5,-4.4,109.1,"1"
"C","Onion",1.6,13.1,12.3,"1"
"C","Carrot",0,2.4,24.3,"1"
"D","Onion",0,0,65.8,"1"
"C","Carrot",37.2,40,39.3,"1"
"A","Onion",6.4,16,16.8,"1"
"C","Potato",0,51.6,54,"1"
"C","Yam",5.32,0,4.06,"1"
"D","Potato",48.6,33.9,50.5,"1"
"B","Potato",2.4,175.2,180,"1"
"D","Tomato",28.8,27.8,26.9,"1"
"C","Potato",32,65.2,52.4,"1"
"A","Onion",12.1,34,28.5,"1"
"C","Carrot",18.816,55.416,53.7,"1"
"C","Carrot",0,3.6,3.6,"1"
"A","Potato",2,4.7,3.7,"1"
"C","Tomato",1.5,22,20.5,"1"
"A","Yam",1.1,6.3,9.5,"1"
"B","Potato",96,95.6,71.6,"1"
"A","Yam",0.6,6.2,6.8,"1"
"C","Potato",0,27,29.7,"1"
"C","Tomato",20.5,93.5,91,"1"
"B","Potato",0,16.2,17.1,"1"
"C","Potato",2,42.6,43.5,"1"
"C","Tomato",3,24.9,71.3,"1"
"A","Potato",0.9,34.2,33.3,"1"
"A","Tomato",7,49.9,69.3,"1"
"D","Potato",0,0,0,"1"
"C","Carrot",3,27,43.2,"1"
"C","Tomato",10,86.5,82.4,"1"
"D","Potato",0,0,0,"1"
"C","Potato",0.6,39.9,40,"1"
"A","Onion",7,11.6,10.6,"1"
"A","Yam",2.82,1.64,5.16,"1"
"C","Potato",1.2,51.6,50.4,"1"
"A","Tomato",1.4,34.1,42.1,"1"
"D","Carrot",18.9,18.9,18,"1"
"A","Tomato",7,49.9,69.3,"1"
"B","Potato",62.4,120,137.6,"1"
"B","Potato",0.9,11.7,40.8,"1"
"C","Tomato",119.7,46.2,59.2,"1"
"B","Yam",4.4,7.44,11.2,"1"
"B","Tomato",30.7,43.6,49.4,"1"
"D","Yam",0,8.4,9.4,"1"
"C","Yam",0,0.9,3.1,"1"
"D","Tomato",5.6,16.5,16.5,"1"
"D","Yam",4.8,4.8,18.4,"1"
"D","Onion",8.8,-2.2,14.3,"1"
"A","Onion",4.8,12.2,28.8,"1"
"C","Potato",0,17.1,17.9,"1"
"C","Potato",96.4,71.4,62.6,"1"
"C","Yam",0.72,2.16,1.44,"1"
"D","Onion",5.6,15.2,11.6,"1"
"C","Tomato",8,32,32.5,"1"
"D","Yam",3.1,4.74,5.08,"1"
"B","Yam",2.4,0,9,"1"
"D","Yam",2.4,14.4,12,"1"
"C","Yam",0,5.9,5.9,"1"
"D","Yam",0,3,4,"1"
"C","Yam",10,2.2,6.3,"1"
"C","Potato",1,111.4,115.6,"1"
"C","Yam",5,10.6,7.6,"1"
"D","Onion",6,1,35,"1"
"A","Tomato",2.5,3,19.7,"1"
"D","Yam",3,-1,7.5,"1"
"C","Onion",0,8,9,"1"
"D","Onion",7,13,9.8,"1"
"A","Potato",0.9,37.7,45,"1"
"A","Carrot",7.2,8.1,17.1,"1"
"B","Potato",0.8,11.2,15.2,"1"
"D","Onion",18.7,12,20.7,"1"
"D","Potato",0,0,0,"1"
"B","Carrot",0,0,42.3,"1"
"A","Potato",0,16,16,"1"
"C","Carrot",3.2,43.9,46.5,"1"
"B","Carrot",18,191.4,178.2,"1"
"C","Carrot",40.8,26.4,27.6,"1"
"B","Potato",0,5.4,9.9,"1"
"B","Yam",0,1.4,2.4,"1"
"D","Potato",0,76,78,"1"
"B","Potato",20,28,28.8,"1"
"A","Potato",0,0,51.6,"1"
"D","Yam",11.2,10.86,1.66,"1"
"C","Onion",73,12.8,40.5,"1"
"B","Tomato",96.3,128,118,"1"
"D","Tomato",8.6,54.6,59.5,"1"
"C","Yam",6,0,5,"1"
"D","Onion",1,13,14,"1"
"C","Potato",16.8,61.8,106.2,"1"
"C","Onion",0,18.8,20.2,"1"
"C","Yam",3.3,5.5,2.2,"1"
"A","Yam",16,8,10,"1"
"B","Carrot",0,3.6,3.6,"1"
"C","Tomato",2,23.5,26.5,"1"
"D","Onion",2,8,17.6,"1"
"D","Potato",0.8,31.2,32.8,"1"
"D","Onion",2,15.4,16.4,"1"
"C","Onion",6,15.6,9.6,"1"
"D","Potato",0,65,66,"1"
"A","Carrot",1.8,43.3,46,"1"
"C","Tomato",4,28.2,27.3,"1"
"D","Carrot",16.8,101.4,126.6,"1"
"A","Potato",0,-0.4,36.2,"1"
"B","Potato",0,16.2,17.1,"1"
"C","Potato",3.2,81.2,112.6,"1"
"B","Potato",0,52.8,52.8,"1"
"B","Carrot",1.6,40.8,40.4,"1"
"D","Carrot",1.2,32.4,33.7,"1"
"B","Carrot",0,1,62,"1"
"D","Onion",7.2,0,7.2,"1"
"D","Yam",4,1.8,7.9,"1"
"C","Onion",0,1.6,4,"1"
"C","Tomato",0,143.3,144.2,"1"
"A","Yam",18,2,5.2,"1"
"A","Onion",44.8,37.8,28,"1"
"D","Yam",9,0,12.6,"1"
"C","Yam",4,2,4,"1"
"C","Potato",0,0,0,"1"
"B","Potato",32,99.2,129.4,"1"
"B","Yam",3,6,12.5,"1"
"D","Tomato",6.4,35.2,30.4,"1"
"C","Potato",0,37,40.5,"1"
"D","Tomato",118,117,81.5,"1"
"C","Tomato",92.9,67.9,59.2,"1"
"B","Potato",0,92,94,"1"
"A","Tomato",2.9,93.5,93,"1"
"D","Carrot",1.8,0,17.1,"1"
"D","Yam",13.2,29.6,19,"1"
"D","Onion",27.5,25.2,16.4,"1"
"D","Yam",0,1,6.4,"1"
"A","Potato",0,18,21.6,"1"
"B","Carrot",0,43,43.5,"1"
"C","Tomato",3.2,34.4,37.6,"1"
"B","Yam",11.7,20.6,15.2,"1"
"C","Potato",2.4,38.4,49.6,"1"
"A","Potato",115,125.7,86.3,"1"
"C","Onion",0,4.4,9,"1"
"B","Tomato",9.3,44.5,84.3,"1"
"A","Yam",0,8,9,"1"
"C","Potato",0,1.3,1.8,"1"
"C","Potato",0,45.6,50.4,"1"
"D","Yam",0,0,2,"1"
"D","Potato",4,28.8,42.4,"1"
"C","Onion",0,4.1,18.6,"1"
"B","Yam",0,9.5,9.5,"1"
"D","Onion",0,78.4,104.4,"1"
"C","Onion",2.8,16.8,22.4,"1"
"D","Potato",18,107.4,89.4,"1"
"A","Potato",0.9,34.2,33.3,"1"
"B","Yam",4.2,6.1,5.8,"1"
"C","Yam",0,6,8.2,"1"
"A","Potato",0,30.2,31.1,"1"
"A","Yam",1.1,1.44,5.08,"1"
"C","Carrot",182.4,206.4,110.4,"1"
"A","Potato",0,1.2,37.8,"1"
"B","Tomato",67.9,82.6,101.6,"1"
"C","Onion",5,18.6,15.2,"1"
"C","Onion",4.8,8.4,3.6,"1"
"A","Onion",0,0,24.3,"1"
"B","Potato",0.9,96.3,96.3,"1"
"C","Potato",0,21.8,21.8,"1"
"D","Tomato",11.4,68.9,70.1,"1"
"A","Potato",37.5,-2.2,64,"1"
"C","Potato",7.2,40,72.8,"1"
"C","Carrot",21.5,52,30.5,"1"
"B","Potato",10.4,104,177,"1"
"D","Yam",0,5.3,5.3,"1"
"A","Yam",9.9,0,6.1,"1"
"C","Tomato",50.7,114.6,84.5,"1"
"B","Carrot",0,84,85.2,"1"
"C","Tomato",50.7,114.6,84.5,"1"
"B","Yam",0,5.1,6.1,"1"
"B","Carrot",14.4,27,12.6,"1"
"D","Onion",1,13,14,"1"
"C","Tomato",5.1,18.1,43.1,"1"
"A","Potato",0,0,0,"1"
"C","Onion",2.4,10.4,14.2,"1"
"C","Carrot",0.8,39.6,54,"1"
"A","Carrot",0.9,11.5,20.9,"1"
"B","Potato",0,81,81,"1"
"A","Potato",4.6,12,41.2,"1"
"C","Onion",0,7.3,21.3,"1"
"B","Potato",0,70.2,70.2,"1"
"C","Yam",6,4.1,2.1,"1"
"D","Onion",0,15.2,22.2,"1"
"A","Potato",28.8,48.5,64.9,"1"
"B","Potato",0,81,81,"1"
"A","Yam",7,9.4,5.6,"1"
"B","Carrot",0,47.1,51.3,"1"
"B","Potato",0,112,116,"1"
"D","Tomato",6.4,35.2,30.4,"1"
"B","Carrot",58.8,156,149.1,"1"
"B","Yam",5,5.2,3.2,"1"
"A","Onion",53.2,88.6,60.6,"1"
"C","Tomato",3,31.6,37.6,"1"
"D","Potato",45.9,59.2,55.6,"1"
"C","Potato",32,65.2,52.4,"1"
"D","Yam",3,9.9,15.4,"1"
"C","Onion",0,11.8,15.6,"1"
"C","Yam",0,6,7,"1"
"B","Carrot",0,45.9,45.9,"1"
"B","Tomato",3.8,59.8,57.8,"1"
"D","Yam",0,0,2,"1"
"D","Yam",20,12,19.2,"1"
"D","Onion",2,9.6,16.2,"1"
"C","Potato",0,0.8,0.8,"1"
"D","Tomato",6.1,4.4,6.3,"1"
"A","Carrot",6,0,18,"1"
"B","Potato",0.8,19.2,20.8,"1"
"A","Onion",1,4.6,3.6,"1"
"D","Potato",0,0,0,"1"
"A","Tomato",14.7,48.2,51.3,"1"
"B","Carrot",3.6,51,66.6,"1"
"D","Onion",9,-7,51.5,"1"
"B","Potato",134.4,132,108.9,"1"
"D","Onion",25.3,33.7,21.5,"1"
"D","Yam",0,3,3,"1"
"D","Potato",0,0,0,"1"
"B","Carrot",18,23.6,23.6,"1"
"C","Potato",0,50.1,50.1,"1"
"D","Onion",3,12,17,"1"
"A","Carrot",19,-3,15,"1"
"C","Potato",0,0,26.1,"1"
"A","Potato",37.5,-2.2,64,"1"
"B","Potato",20,46,46,"1"
"D","Carrot",24,39.5,31.4,"1"
"C","Yam",4,0,6.3,"1"
"B","Yam",3,6,12.5,"1"
"A","Potato",29.2,212.6,218.1,"1"
"C","Potato",0,13,50.6,"1"
"C","Onion",2.1,33.5,33.4,"1"
"A","Tomato",31.8,46.8,59.1,"1"
"C","Yam",8,-7,2,"1"
"C","Yam",0,7.2,7.2,"1"
"D","Yam",10.2,6,7.6,"1"
"C","Potato",0,0,1.8,"1"
"D","Tomato",3.2,41.3,38.1,"1"
"C","Yam",7,2.8,5.3,"1"
"C","Yam",12,3.9,8.3,"1"
"B","Tomato",1.8,53.9,56.8,"1"
"B","Potato",0,-2.1,47.4,"1"
"C","Yam",5,3.7,1.4,"1"
"D","Onion",0,11.6,14.4,"1"
"B","Yam",1,3.3,5.3,"1"
"D","Onion",0.5,24.5,25.5,"1"
"D","Potato",66.4,77.8,30.3,"1"
"A","Carrot",2.7,5,20.8,"1"
"A","Carrot",0,0,22.5,"1"
"A","Onion",0,18.6,29,"1"
"C","Potato",3.2,18.4,19.2,"1"
"B","Potato",0.9,46.5,78.3,"1"
"C","Potato",16.8,61.8,106.2,"1"
"B","Potato",16.8,42.2,80,"1"
"C","Onion",1.8,14.5,12.7,"1"
"D","Potato",2,103,120,"1"
"C","Tomato",40.2,63.6,85.8,"1"
"A","Onion",5,43.6,43.1,"1"
"C","Yam",12,-1,2,"1"
"B","Yam",3,6,12.5,"1"
"B","Yam",3,5.5,11.5,"1"
"C","Yam",3.3,5.5,2.2,"1"
"D","Yam",5,1,5.2,"1"
"C","Onion",1,0,3,"1"
"C","Tomato",2.6,32.5,73.4,"1"
"B","Potato",16.8,5.1,40.8,"1"
"D","Yam",0,0,10.6,"1"
"C","Tomato",2.6,32.5,73.4,"1"
"C","Yam",0,2.3,5.3,"1"
"D","Tomato",5.6,16.5,16.5,"1"
"B","Yam",1.7,-2,5.4,"1"
"A","Carrot",1.2,32.7,40.8,"1"
"D","Tomato",0,38.5,40.9,"1"
"B","Potato",0,-0.9,6.3,"1"
"C","Carrot",37.2,40,39.3,"1"
"C","Yam",10,2.2,6.3,"1"
"C","Potato",0.8,-1.2,120.2,"1"
"D","Carrot",7.344,9.8,9.8,"1"
"B","Potato",21.6,80,78.4,"1"
"D","Onion",3,16.8,13.8,"1"
"C","Carrot",14,31.2,21.7,"1"
"B","Potato",20,46,46,"1"
"A","Onion",0,4,4,"1"
"C","Potato",0,45.6,50.4,"1"
"C","Carrot",0,20.7,20.7,"1"
"B","Onion",16.8,-1.1,33.6,"1"
"C","Tomato",92.9,67.9,59.2,"1"
"C","Yam",5,5.4,4.1,"1"
"C","Potato",148.8,279.6,132,"1"
"A","Potato",1,28,28,"1"
"C","Carrot",9,42.1,40.2,"1"
"C","Potato",148.8,279.6,132,"1"
"D","Carrot",0.9,47,54.2,"1"
"B","Potato",30.4,95.2,87.4,"1"
"A","Carrot",62.7,57.6,71.8,"1"
"D","Yam",0,3,7,"1"
"A","Yam",1,4,3.7,"1"
"A","Onion",49.6,27,12.8,"1"
"B","Potato",0,89,90,"1"
"D","Potato",1.7,-3.6,99.7,"1"
"C","Yam",3.3,2.2,12.1,"1"
"A","Yam",2.2,2.1,3.2,"1"
"A","Tomato",4,10.2,23.9,"1"
"D","Tomato",1.6,3.2,23.4,"1"
"B","Tomato",39.3,57.9,50.7,"1"
"A","Potato",17.6,98.2,91.8,"1"
"A","Yam",6.6,7.8,10.2,"1"
"C","Onion",0,4.1,18.6,"1"
"A","Potato",1,0,1.8,"1"
"C","Onion",0,17.2,26.4,"1"
"C","Carrot",14,31.2,21.7,"1"
"B","Potato",2,62.7,62.7,"1"
"D","Yam",16,0,6,"1"
"A","Onion",69.6,22,48.3,"1"
"D","Carrot",62.4,196.8,150.3,"1"
"D","Onion",7,13,9,"1"
"A","Carrot",1.2,20.1,18.9,"1"
"A","Potato",0,8,10.1,"1"
"A","Yam",16,8,10,"1"
"C","Tomato",3.2,34.4,37.6,"1"
"A","Carrot",1.8,1.5,21.9,"1"
"C","Potato",1,80.2,81.8,"1"
"B","Carrot",22.5,22.5,5.4,"1"
"C","Carrot",3.2,43.9,46.5,"1"
"A","Tomato",1.4,34.1,42.1,"1"
"B","Carrot",5.4,25.2,126.6,"1"
"C","Potato",0,4,4,"1"
"D","Potato",196.8,375.6,178.8,"1"
"B","Potato",0,9,14.4,"1"
"C","Onion",28.1,37.3,23.2,"1"
"B","Carrot",18,191.4,178.2,"1"
"C","Tomato",10.2,84.2,108.8,"1"
"D","Potato",124.8,173.1,214.5,"1"
"C","Potato",0,0,0,"1"
"C","Yam",5,0.9,2.2,"1"
"A","Tomato",3,29.2,52.5,"1"
"C","Potato",4.8,0,42.3,"1"
"B","Potato",0,88,88,"1"
"B","Yam",5,12,12.2,"1"
"C","Yam",5,5.4,4.1,"1"
"C","Carrot",0,4,6,"1"
"A","Yam",3.3,2.2,1.1,"1"
"D","Yam",13,2,3,"1"
"D","Carrot",22.5,28.5,26.5,"1"
"C","Yam",17,1.1,6.1,"1"
"D","Yam",2.4,14.4,12,"1"
"B","Potato",20,46,46,"1"
"C","Carrot",0,0,64.8,"1"
"B","Carrot",15.6,43.2,54,"1"
"D","Carrot",0,0,92.8,"1"
"B","Carrot",1.5,35.1,33.6,"1"
"C","Onion",18.4,4,16,"1"
"D","Carrot",18,63.6,45.6,"1"
"B","Yam",0,6.3,6.3,"1"
"C","Yam",12,3.9,8.3,"1"
"B","Potato",0,5.4,9.9,"1"
"A","Yam",0,0,13.5,"1"
"C","Potato",0,8,8,"1"
"D","Onion",2,15.4,16.4,"1"
"A","Potato",2.8,52.1,50.2,"1"
"C","Onion",1.6,8,15.2,"1"
"B","Onion",0.8,4.8,5.8,"1"
"C","Tomato",1.7,1.4,12.6,"1"
"C","Onion",2,4,2,"1"
"B","Carrot",13.5,23.4,11.7,"1"
"C","Yam",7.7,7.5,4,"1"
"B","Yam",7.68,1.92,3.56,"1"
"B","Yam",0,0,3.3,"1"
"A","Yam",1.1,6.3,9.5,"1"
"D","Onion",9,0,35.7,"1"
"C","Onion",23.2,-0.8,15.6,"1"
"B","Carrot",1.5,35.1,33.6,"1"
"D","Tomato",23.4,26.6,52.6,"1"
"D","Carrot",54,51.6,17.5,"1"
"D","Carrot",3.9,19.6,19.6,"1"
"A","Yam",9.9,0,6.1,"1"
"A","Carrot",0,11,12,"1"
"B","Yam",19,12.9,10.1,"1"
"A","Carrot",0,5.7,19.8,"1"
"A","Potato",0,38,39,"1"
"A","Potato",0,0,0,"1"
"D","Potato",0,-2.4,199.2,"1"
"A","Tomato",0.9,0,94,"1"
"B","Onion",5,6.4,8.4,"1"
"A","Yam",3.3,2.2,6.3,"1"
"D","Tomato",30.6,153.8,152,"1"
"C","Potato",0,12,12.8,"1"
"A","Potato",2,-2.4,54.5,"1"
"C","Potato",2,42.6,43.5,"1"
"D","Onion",5.6,15.2,11.6,"1"
"B","Carrot",45.3,97.1,77,"1"
"B","Onion",7,5.2,5.2,"1"
"D","Potato",0,0,51.6,"1"
"C","Tomato",5,50.5,66.3,"1"
"A","Carrot",12.6,15.3,10.8,"1"
"A","Potato",2,113.6,120.8,"1"
"C","Tomato",2.4,42.5,40.1,"1"
"D","Potato",0,0,0,"1"
"A","Yam",18,2,5.2,"1"
"B","Potato",27,118.5,129.7,"1"
"B","Yam",0,4.8,4.8,"1"
"B","Potato",2,30.4,34,"1"
"D","Carrot",0.816,34.416,40.2,"1"
"B","Carrot",131.2,60.6,36.6,"1"
"A","Yam",9.6,12.6,9.6,"1"
"C","Onion",2,0,14.2,"1"
"C","Potato",0,0,0,"1"
"A","Carrot",0,103.8,112.8,"1"
"B","Yam",1,5.3,5.3,"1"
"D","Carrot",18,23.4,5.4,"1"
"C","Carrot",0.8,2.3,9.1,"1"
"B","Carrot",7.2,41.1,48,"1"
"C","Onion",5,18.6,15.2,"1"
"D","Onion",67.2,0,22.4,"1"
"A","Potato",12.8,-8,16.8,"1"
"A","Tomato",22,93.1,78.9,"1"
"B","Carrot",145.2,142.8,209.7,"1"
"D","Onion",2,15.3,23.9,"1"
"B","Yam",0,6.1,7.2,"1"
"D","Onion",2,4,2,"1"
"C","Onion",0,7.3,21.3,"1"
"D","Yam",2,2.92,4.02,"1"
"D","Carrot",0,-2.8,31.7,"1"
"B","Yam",0,9.5,9.5,"1"
"A","Yam",7,2.2,9.4,"1"
"B","Yam",22.8,0,16.1,"1"
"B","Tomato",1.8,56.3,59.9,"1"
"D","Tomato",4.8,12.3,13.6,"1"
"C","Potato",102.5,193.6,94,"1"
"D","Onion",46.2,46.2,34.9,"1"
"D","Potato",1.6,33.6,33.6,"1"
"B","Onion",4.5,27.6,31.6,"1"
"A","Yam",2,7,6,"1"
"C","Yam",6,4.1,2.1,"1"
"C","Onion",6,6,5,"1"
"D","Onion",79.1,79.1,31.5,"1"
"D","Yam",0,11.4,13.8,"1"
"A","Tomato",0,6.5,9.5,"1"
"C","Potato",0,0,0,"1"
"C","Tomato",0,27.7,30.7,"1"
"A","Tomato",276.2,144.4,83.2,"1"
"C","Yam",0.6,7.8,7.2,"1"
"B","Yam",11,2,8.2,"1"
"C","Yam",3.6,4.64,5.7,"1"
"C","Onion",6,15.6,9.6,"1"
"D","Onion",4,5.4,8.4,"1"
"C","Carrot",0,26.6,30.6,"1"
"C","Tomato",63.6,25.6,90.6,"1"
"B","Potato",30.4,95.2,87.4,"1"
"B","Potato",0,67,81,"1"
"C","Yam",1.1,0,4.3,"1"
"C","Yam",1.4,2.4,5,"1"
"D","Onion",0,11.2,13.2,"1"
"D","Tomato",3.2,52.3,51.9,"1"
"A","Potato",0,0,0,"1"
"B","Tomato",0.9,-13.9,12.1,"1"
"A","Potato",36.9,45,11.3,"1"
"D","Potato",26.4,0.899999999999999,114.3,"1"
"B","Yam",4,6.8,7.8,"1"
"B","Carrot",9.9,20.7,10.8,"1"
"C","Potato",0.8,13.4,30.6,"1"
